Date,Close
1-May-2019,193.03
2-May-2019,192.53
3-May-2019,195.47
6-May-2019,193.88
7-May-2019,189.77
8-May-2019,189.54
9-May-2019,188.65
10-May-2019,188.34
13-May-2019,181.54
14-May-2019,180.73
15-May-2019,186.27
16-May-2019,186.99
17-May-2019,185.3
20-May-2019,182.72
21-May-2019,184.82
22-May-2019,185.32
23-May-2019,180.87
24-May-2019,181.06
28-May-2019,184.31
29-May-2019,182.19
30-May-2019,183.01
31-May-2019,177.47
3-Jun-2019,164.15
4-Jun-2019,167.5
5-Jun-2019,168.17
6-Jun-2019,168.33
7-Jun-2019,173.35
10-Jun-2019,174.82
11-Jun-2019,178.1
12-Jun-2019,175.04
13-Jun-2019,177.47
14-Jun-2019,181.33
17-Jun-2019,189.01
18-Jun-2019,188.47
19-Jun-2019,187.48
20-Jun-2019,189.53
21-Jun-2019,191.14
24-Jun-2019,192.6
25-Jun-2019,188.84
26-Jun-2019,187.66
27-Jun-2019,189.5
28-Jun-2019,193
1-Jul-2019,193
2-Jul-2019,195
3-Jul-2019,197.2
5-Jul-2019,196.4
8-Jul-2019,195.76
9-Jul-2019,199.21
10-Jul-2019,202.73
11-Jul-2019,201.23
12-Jul-2019,204.87
15-Jul-2019,203.91
16-Jul-2019,203.84
17-Jul-2019,201.8
18-Jul-2019,200.78
19-Jul-2019,198.36
22-Jul-2019,202.32
23-Jul-2019,202.36
24-Jul-2019,204.66
25-Jul-2019,200.71
26-Jul-2019,199.75
29-Jul-2019,195.94
30-Jul-2019,197.04
31-Jul-2019,194.23
1-Aug-2019,192.73
2-Aug-2019,189.02
5-Aug-2019,181.73
6-Aug-2019,184.51
7-Aug-2019,185.15
8-Aug-2019,190.16
9-Aug-2019,187.85
12-Aug-2019,185.37
13-Aug-2019,188.45
14-Aug-2019,179.71
15-Aug-2019,182.59
16-Aug-2019,183.7
19-Aug-2019,186.17
20-Aug-2019,183.81
21-Aug-2019,183.55
22-Aug-2019,182.04
23-Aug-2019,177.75
26-Aug-2019,180.36
27-Aug-2019,181.3
28-Aug-2019,181.76
29-Aug-2019,185.57
30-Aug-2019,185.67
3-Sep-2019,182.39
4-Sep-2019,187.14
5-Sep-2019,190.9
6-Sep-2019,187.49
9-Sep-2019,188.76
10-Sep-2019,186.17
11-Sep-2019,188.49
12-Sep-2019,187.47
13-Sep-2019,187.19
16-Sep-2019,186.22
17-Sep-2019,188.08
18-Sep-2019,188.14
19-Sep-2019,190.14
20-Sep-2019,189.93
23-Sep-2019,186.82
24-Sep-2019,181.28
25-Sep-2019,182.8
26-Sep-2019,180.11
27-Sep-2019,177.1
30-Sep-2019,178.08
1-Oct-2019,175.81
2-Oct-2019,174.6
3-Oct-2019,179.38
4-Oct-2019,180.45
7-Oct-2019,179.68
8-Oct-2019,177.75
9-Oct-2019,179.85
10-Oct-2019,180.03
11-Oct-2019,184.19
14-Oct-2019,183.28
15-Oct-2019,188.89
16-Oct-2019,189.55
17-Oct-2019,190.39
18-Oct-2019,185.85
21-Oct-2019,189.76
22-Oct-2019,182.34
23-Oct-2019,186.15
24-Oct-2019,186.38
25-Oct-2019,187.89
28-Oct-2019,189.4
29-Oct-2019,189.31
30-Oct-2019,188.25
31-Oct-2019,191.65
1-Nov-2019,193.62
4-Nov-2019,194.72
5-Nov-2019,194.32
6-Nov-2019,191.55
7-Nov-2019,190.42
8-Nov-2019,190.84
11-Nov-2019,189.61
12-Nov-2019,194.47
13-Nov-2019,193.19
14-Nov-2019,193.15
15-Nov-2019,195.1
18-Nov-2019,197.4
19-Nov-2019,199.32
20-Nov-2019,197.51
21-Nov-2019,197.93
22-Nov-2019,198.82
25-Nov-2019,199.79
26-Nov-2019,198.97
27-Nov-2019,202
29-Nov-2019,201.64
2-Dec-2019,199.7
3-Dec-2019,198.82
4-Dec-2019,198.71
5-Dec-2019,199.36
6-Dec-2019,201.05
9-Dec-2019,201.34
10-Dec-2019,200.87
