Date,Close
21-May-2019,41.02
22-May-2019,38.55
23-May-2019,39.1
24-May-2019,38.13
28-May-2019,37.74
29-May-2019,37.97
30-May-2019,37.64
31-May-2019,37.03
3-Jun-2019,35.79
4-Jun-2019,38.72
5-Jun-2019,39.32
6-Jun-2019,41.19
7-Jun-2019,40.9
10-Jun-2019,42.58
11-Jun-2019,43.42
12-Jun-2019,41.85
13-Jun-2019,42.78
14-Jun-2019,42.98
17-Jun-2019,45.01
18-Jun-2019,44.95
19-Jun-2019,45.29
20-Jun-2019,43.92
21-Jun-2019,44.37
24-Jun-2019,44.73
25-Jun-2019,43.95
26-Jun-2019,43.85
27-Jun-2019,44.57
28-Jun-2019,44.69
1-Jul-2019,45.43
2-Jul-2019,44.91
3-Jul-2019,46.98
5-Jul-2019,46.62
8-Jul-2019,46.07
9-Jul-2019,46.01
10-Jul-2019,47.78
11-Jul-2019,47.72
12-Jul-2019,49.02
15-Jul-2019,50.7
16-Jul-2019,50.48
17-Jul-2019,50.97
18-Jul-2019,50.71
19-Jul-2019,51.64
22-Jul-2019,51.14
23-Jul-2019,52.03
24-Jul-2019,52.98
25-Jul-2019,45.76
26-Jul-2019,45.61
29-Jul-2019,47.15
30-Jul-2019,48.45
31-Jul-2019,48.32
1-Aug-2019,46.77
2-Aug-2019,46.87
5-Aug-2019,45.66
6-Aug-2019,46.15
7-Aug-2019,46.68
8-Aug-2019,47.66
9-Aug-2019,47
12-Aug-2019,45.8
13-Aug-2019,47
14-Aug-2019,43.92
15-Aug-2019,43.13
16-Aug-2019,43.99
19-Aug-2019,45.37
20-Aug-2019,45.17
21-Aug-2019,44.17
22-Aug-2019,44.43
23-Aug-2019,42.28
26-Aug-2019,43
27-Aug-2019,42.82
28-Aug-2019,43.12
29-Aug-2019,44.34
30-Aug-2019,45.12
3-Sep-2019,45
4-Sep-2019,44.14
5-Sep-2019,45.92
6-Sep-2019,45.49
9-Sep-2019,46.36
10-Sep-2019,47.11
11-Sep-2019,49.42
12-Sep-2019,49.17
13-Sep-2019,49.04
16-Sep-2019,48.56
17-Sep-2019,48.96
18-Sep-2019,48.7
19-Sep-2019,49.32
20-Sep-2019,48.12
23-Sep-2019,48.25
24-Sep-2019,44.64
25-Sep-2019,45.74
26-Sep-2019,48.51
27-Sep-2019,48.43
30-Sep-2019,48.17
1-Oct-2019,48.94
2-Oct-2019,48.63
3-Oct-2019,46.61
4-Oct-2019,46.29
7-Oct-2019,47.54
8-Oct-2019,48.01
9-Oct-2019,48.91
10-Oct-2019,48.95
11-Oct-2019,49.58
14-Oct-2019,51.39
15-Oct-2019,51.58
16-Oct-2019,51.95
17-Oct-2019,52.39
18-Oct-2019,51.39
21-Oct-2019,50.7
22-Oct-2019,51.12
23-Oct-2019,50.94
24-Oct-2019,59.94
25-Oct-2019,65.63
28-Oct-2019,65.54
29-Oct-2019,63.24
30-Oct-2019,63
31-Oct-2019,62.98
1-Nov-2019,62.66
4-Nov-2019,63.49
5-Nov-2019,63.44
6-Nov-2019,65.32
7-Nov-2019,67.11
8-Nov-2019,67.43
11-Nov-2019,69.02
12-Nov-2019,69.99
13-Nov-2019,69.22
14-Nov-2019,69.87
15-Nov-2019,70.43
18-Nov-2019,70
19-Nov-2019,71.9
20-Nov-2019,70.44
21-Nov-2019,70.97
22-Nov-2019,66.61
25-Nov-2019,67.27
26-Nov-2019,65.78
27-Nov-2019,66.26
29-Nov-2019,65.99
2-Dec-2019,66.97
3-Dec-2019,67.24
4-Dec-2019,66.61
5-Dec-2019,66.07
6-Dec-2019,67.18
9-Dec-2019,67.91
10-Dec-2019,69.77
